,content,normdate,rhyme,met
31,"Es la Grecia inmortal, la que su lira
siempre aclama en su lírico torneo
pues de su inspiración el centelleo
resplandece ante el pueblo que le admira
Por el templo de Venus, do se inspira
ella se emancipó del gineceo:
y al goce le cantó, cantó al deseo
de aquel amor que inflama y que delira
Abandonada en bello plenilunio
llora la hermosa hetaria su infortunio
en un raudal de lágrimas ardientes;
llega luego de un mar a la alta roca,
y después que a Faón llama y evoca
se sepulta en las ondas transparentes.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['+-+--+---+-', '+-+--+---+-', '-----+---+-', '--+--+--++-', '--+--+-+-+-', '+----+---+-', '-+-+-+-+-+-', '-+-+-+---+-', '---+-+---+-', '+--+-+---+-', '-+-+-+---+-', '+---++-+-+-', '--+-++---+-', '--+--+---+-']"
32,"En la estepa maldita, bajo el peso
de sibilante grisa que asesina,
irgues tu talla escultural y fina,
como un relieve en el confín impreso
El viento, entre los médanos opreso,
cantan como una música divina,
y finge, bajo la húmeda neblina,
un infinito y solitario beso.
Vibran en el crepúsculo tus ojos,
un dardo negro de pasión y enojos
que en mi carne y mi espíritu se clava;
y, destacada contra el sol muriente,
como un airón florando inmensamente,
tu bruna cabellera de india brava.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['--+--+---+-', '---+-+---+-', '+--+---+-+-', '-+-+---+-+-', '-+---+---+-', '+--+-+---+-', '-+---+---+-', '+--+---+-+-', '+----+---+-', '++-+---+-+-', '--+--+---+-', '---+---+-+-', '-+-+-+-+-+-', '-+---+-+-+-']"
33,"De nuevo amor, bajo sus negras cejas,
me mira de tal modo, que mi alma
destroza, y con sus dulces llamamientos,
por todos los medios de atraerme trata
a las redes de Cipris tan temibles.
Tiemblo al verle cercano; horror me causa
cual un raudo corcel que en la carrera
el premio obtuvo, y tiembla y se amilana
cuando inútil y viejo, le es forzoso
recibir los arreos y las galas,
y entrar en lid y en el raudo tiro
con el caballo ardiente que piafa,
la rienda suelta; cuando ya conoce
que al fin la fuerza y el vigor le falta.
",4,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['-+-+---+-+-', '++--++---+-', '-+---+---+-', '-+--+--+++-', '--+--+-+-+-', '+-++-+-+++-', '+++--+---+-', '-+-+-+---+-', '--+--+-+-+-', '--+--+---+-', '-+-+---+-+-', '---+--+--+-', '-+-+---+-+-', '-+-+---+++-']"
34,"Sobre el rojo diván de seda intacta,
con dibujos de exótica gramínea,
jadeaba entre mis brazos tu virgínea
y exangüe humanidad de curva abstracta.
Miró el felino con sinuosa línea
de ópalo; y en la noche estupefacta,
desde el jardín, la Venus curvilínea
manifestaba su esbeltez compacta
Ante el alba, que izó nimbos grosellas,
ajáronse las últimas estrellas
El Cristo de tu lecho estaba mudo.
Y como un huevo, entre el plumón de armiño
que un cisne fecundara, tu desnudo
seno brotó del virginal corpiño
",4,"['A', 'B', 'B', 'A', 'B', 'A', 'B', 'A', 'C', 'C', 'D', 'E', 'D', 'E']","['--+--+-+-+-', '--+--+---+-', '-+---+---+-', '-+---+-+-+-', '-+-+---+-+-', '+---+----+-', '---+-+---+-', '---+---+-+-', '--+--++--+-', '-+---+---+-', '-+---+-+-+-', '--++---+-+-', '++---+---+-', '+--+---+-+-']"
35,"Te miro con el alma contristada,
como si fueras la ilusión hermosa
que acarició mi juventud fogosa
y hoy se deshace en la vejez helada
Tú fuiste para mí dicha soñada,
que, al pasar fugitiva y presurosa,
convierte un cielo de color de rosa
en nimbo que oscurece la mirada.
Contigo ardió mi juventud florida,
sin ti se apaga mi existencia inerte;
contigo hallé felicidad cumplida,
sin ti el desmayo de mi pecho fuerte;
tú, matando, colmábasme mi vida;
tú, sin matar, me empujas a la muerte.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++---+---+-', '---+---+-+-', '---+---+-+-', '+--+---+-+-', '++---++--+-', '--+--+---+-', '-+++---+-+-', '-+---+---+-', '-+-+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '+-+--+---+-', '+--+++---+-']"
36,"Se riza en el sonoro acantilado
el temblor de las olas palpitantes,
y al romperse la espuma en el collado,
se convierte en diluvio de diamantes
Va muriendo el crepúsculo Encorvado
viejo lobo de mar, de ojos brillantes,
nos narra un cuento, con su hablar pausado,
de un naufragio que tuvo tiempos antes
El viejo marinero se anticipa
a las preguntas con un gesto fino,
y enciende, al fin, con parquedad, su pipa
Y en sus ojos, azules y salvajes,
se pinta la visión de otros paisajes
que vio en sus juventudes de marino
",4,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'D', 'C', 'E', 'E', 'D']","['-+---+---+-', '--+--+---+-', '--++-+---+-', '--+--+---+-', '+--+---+-', '+-+--++--+-', '++++---+-+-', '+-+--+-+-+-', '-+---+---+-', '---+--++-+-', '-+-+---+-+-', '--+--+---+-', '-+---++--+-', '-+---+---+-']"
37,"Porfiado está tu amor, y es muy violento,
que el hielo que el desdén Fabio derrama,
avive impropiamente más la llama,
y crezca el fuego más, sin alimento.
En vano, pues, repito, ama tu aliento,
en vano el corazón necio se inflama,
en vano tu fervor bella me llama,
y en vano, al fin, al alma das tormento.
Porque mi pecho, Fabio, es tan altivo,
y en el aborrecer tan sin segundo,
que igual no le crió naturaleza.
Y en esto es mi rigor tan excesivo,
que aquel que más lisonjas deba al mundo,
deberá el desengaño a mi belleza.
",3,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+-+++-+-', '-+---++--+-', '-+-+-+-+-+-', '-+-+-+---+-', '-+---++--+-', '-+---++--+-', '-+---++-++-', '-+-+-+-+-+-', '---+-+++-+-', '-----++--+-', '--++++---+-', '-++--++--+-', '-+-+-+-+-+-', '--+--+---+-']"
38,"En la eterna tragedia de la suerte
que Dios a tus amores encadena,
he de esquivar, ¡ oh trágica morena!
la trágica locura de quererte.
¿Qué podrá hacer mi corazón si advierte
que, con sólo adentrarse en la colmena,
la abeja loca que de amores pena
sería presa estéril de la muerte?
Mares de luz se cruzan en tus ojos,
ríos de sangre en esos labios rojos;
pero, ¡oh Belleza que marcó el Suplicio!,
Yo no uno mi tragedia a tu tragedia,
y, aunque el Amor, como un caimán, me asedia,
marcho como Abraham, al Sacrificio.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['--+--+---+-', '-+---+---+-', '+--+++---+-', '-+---+---+-', '+-++---+-+-', '--+--+---+-', '-+-+---+-+-', '-+-+-+---+-', '+--+-+---+-', '+--+-+-+-+-', '-+-+---+-+-', '++---+---+-', '---+-+-+-+-', '+----+---+-']"
39,"Adórente los ciegos de la idea;
los que no hallan en ti sino ternura
y amor para tu débil creatura,
que aunque es tu creatura también crea.
¿Quién provoca la lucha gigantea,
si no eres tú, de nuestra vida impura?
¿Quién agrega el hastío a la ventura
y en deshacer lo que hace se recrea?
Madre Natura, como un templo en ruina,
abandonado y sin cimientos fijos
al fondo del desprecio te derrumbas;
¡porque tú eres la eterna Mesalina,
que se revuelca con sus propios hijos
en el lecho incestuoso de las tumbas!
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+---+---+-', '--+--+---+-', '-+---+---+-', '-+---+--++-', '+-+--+---+-', '-+-+---+-+-', '+-+--+---+-', '---+-+---+-', '+--+--++-+-', '---+---+-+-', '-+---+---+-', '--+--+---+-', '---+---+-+-', '--+--+---+-']"
40,"Este largo martirio de la vida,
la fe tan viva y la esperanza muerta,
el alma desvelada y tan despierta
al dolor y al consuelo tan dormida;
esta perpetua ausencia y despedida,
entrar el mal, cerrar tras sí la puerta,
con diligencia y gana descubierta
de que el bien no halle entrada ni él salida;
ser los alivios más sangrientos lazos
y riendas libres de los desconciertos,
efecto son, Señor, de mis pecados,
de que me han de librar esos tus brazos
que para recibirme están abiertos
y para no castigarme están clavados
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+-+--+---+-', '-+++---+-+-', '-+---+-+-+-', '--+--+-+-+-', '+--+-+---+-', '-+-+-+-+-+-', '---+-+---+-', '--++-+-+-+-', '+--+-+-+-+-', '-+-+-----+-', '-+-+-+---+-', '--+--++--+-', '-----+++-+-', '---+--+++-+-']"
41,"Altiva voluntad y tedio inerte;
inextinguible sed junto al disgusto;
desprecio de la vida y fiero susto
sólo al pensar en la terrible muerte.
La obstinación en oprimir al fuerte,
la terquedad en deprimir al justo,
la eterna ingratitud de ceño adusto,
con quien benigno procuró mi suerte
¡Así soy! ¡así soy! Porque en mi alma
algo devorador hay que destroza
el bien que nace del afán que espira
¡Quiero morir, o que me des la calma!
¡Qué cuando lloro el corazón se goza,
y cuando río el corazón suspira!
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+---+-+-+-', '---+-+---+-', '-+---+-+-+-', '+--+---+-+-', '---+---+-+-', '---+---+-+-', '-+---+-+-+-', '---+---+-+-', '-+++--+-', '+----++--+-', '-+-+---+-+-', '+--+--++-+-', '+--+---+-+-', '---+---+-+-']"
42,"Del infernal abismo, con estruendoso vuelo,
rasgando la tiniebla, surgió Satán; ¡quería
ver otra vez la comba donde se espacia el día,
ver otra vez su patria, ver otra vez el cielo!
Miró durante un siglo; cuando colmó su anhelo,
y recordó el proscrito que allá no volvería,
con honda pesadumbre la formidable y fría
cabeza hundió en el polvo del solitario suelo
Después lanzó un sollozo que pareció un rugido,
y yerta, azul, y amarga, pugnó una gota en vano
por no salir del ojo del gran querug caído;
crujieron valle y cumbre y otero y bosque y llano,
porque la gota aquella, buscando inmenso nido,
¡formó, al rodar, la mole del pérfido océano!
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['---+-+----+-+-', '-+---+--+-+-+-', '++-+-+----+-+-', '++-+-+-++-+-+-', '-+--++----+-+-', '---+-+--++--+-', '-+---+----+-+-', '-+-+-+----+-+-', '-+-+-+----+-+-', '-+-+-+--+-+-+-', '-+-+-+--+-++-', '-+-+-+--+-+-+-', '---+-+--+-+-+-', '-+-+-+--+--+-']"
43,"Si en verde oriente, ya luz encarnada
es de tu sol -oh flor- seña olorosa,
no crezcas hasta el día de ser rosa,
que son las horas muerte disfrazada
No más beldad aspires engañada,
que estás si creces, en llegando a hermosa,
del achaque de un día peligrosa,
de enfermedad de un sol amenazada.
Arrepentida en balde, flor vecina,
pues a tu error no sirve su experiencia,
aproveche a tu riesgo documento.
Baste ya de otras rosas la ruina,
no te prosigas, que en mortal dolencia,
ninguno de sí mismo es escarmiento.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+-++--+-', '+--+-++--+-', '++---+--++-', '-+-+-+---+-', '++-+-+---+-', '-+-+---+-+-', '--+-++---+-', '---+++---+-', '---+-+-+-+-', '---+++---+-', '--+--+---+-', '+-+-+-+--+-', '++-+---+-+-', '-+--+++--+-']"
44,"Mi buen amigo el noble Juan de Dios, compañero
de mis alegres años de juventud, ayer
no más era un artista genial, aventurero
-Hoy vive en un poblacho con hijos y mujer-
Y es hoy panzudo y calvo Se quita ya el sombrero
delante de don Sabas, de un don Lucas ¿qué hacer?
La cuestión es asunto de catre y de puchero,
sin empeñar la «Singer» que ayuda a mal comer.
Quimeras moceriles -mitad sueño y locura-;
quimeras y quimeras de anhelos infinitos,
y que hoy -como las piedras tiradas en el mar-
se han ido a pique oyendo las pláticas del cura,
junto con la consorte, la suegra y los niñitos
¡Qué diablo! Si estas cosas dan ganas de llorar.
Y hoy río si tu ríes, y canto si tú cantas;
y si tú duermes, duermo como un perro a tus plantas
Hoy llevo hasta en mi sombra tu olor de primavera;
y tiemblo si tu mano toca la cerradura,
¡y bendigo la noche sollozante y oscura
que floreció en mi vida tu boca tempranera!
",4,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+-+--+---+-', '---+-+----+-+-', '++++-+--+---+-', '++-+-+--+---+-', '++-+-+-+-+-+-', '-----+-+-+-++-', '--++-+--+---+-', '---+--+-+-+-+-', '-+---+--++--+-', '-+---+--+---+-', '-+---+--+---+-', '++-+-+--+---+-', '-----+--+---+-', '+++-+-++---+-', '++--+-+--++-', '--++-+--++--+-', '+++--+--+---+-', '-+---+-+----+-', '--+--+---+--+-', '---+-+--+---+-']"
45,"Duélese Pigmalión, la vista fija
sin cesar en su amada efigie hermosa,
de que espíritu humano no la rija,
y a Venus que la anime pedir osa
De una pasión tan nueva y tan prolija
dolida al fin, le concedió la Diosa
que muerte estatua, de sus manos hija,
a sus brazos descienda, viva esposa
Así la imagen que mi mente crea,
única a quien adora el alma altiva
y que no hay perfección que no posea.
Divinidad permita compasiva
que, el ser dejando de implacable idea,
en humana mujer se encarne y viva
",4,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+--+-+-+-', '--+--+-+-+-', '--+--+-+-+-', '-+--++--++-', '+--+++-+-+-', '-+-++--+-+-', '-+-+---+-+-', '--+--+-+-+-', '-+-+---+-+-', '+----+-+-+-', '--+--+-+-+-', '---+-+---+-', '-+-+---+-+-', '--+--+-+-+-']"
46,"Pequé, Señor, mas no porque he pecado,
de vuestra alta clemencia me despido;
que cuanto más hubiere delinquido,
os tengo a perdonar más empeñado.
Si verme pecador os ha indignado,
cederéis al mirarme arrepentido;
la misma culpa con que os he ofendido
os tiene a la indulgencia preparado
Cuando vuelve al redil de sus amores
una oveja perdida y recobrada,
en júbilo se inundan los pastores;
yo soy, Señor, oveja descarriada;
mirad, Pastor divino, mis dolores,
y recobradme al fin de la jornada.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+-+-+-+-', '--+--+-+-+-', '-+-+-+---+-', '++---++--+-', '-+---+++-+-', '--+--++--+-', '-+-+--++-+-', '++---+---+-', '--+--+---+-', '+-+--+---+-', '-+---+---+-', '++-+-+---+-', '-+-+-+---+-', '---++----+-']"
47,"Famoso nombre Córdoba la llana
recibe, porque a Séneca ha criado
Apuleyo a Africa ha ensalzado
no menos que a su traza soberana
Catón el sabio a la nación Romana
inmensa gloria con su ciencia ha dado
Sinón su humilde patria ha levantado
Crisipo estableció la ley Tebana
Homero a Grecia puso en gran alteza
Cartago por Cresón fue ennoblecida
Apolo a Delfos dio dichosa suerte.
Si en estas caber vemos tal grandeza,
¿con cuánta más razón engrandecida
a de ser Cartagena sabia y fuerte?
Los cielos, porque acierte,
en un poeta influyen arte y ciencia
sólo para que alabe su excelencia
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+-+---+-', '-+---+--++-', '--+-+-+--+-', '++---+---+-', '-+-+---+-+-', '-+-+---+++-', '-+-+-++--+-', '-+---+-+-+-', '-+-+-+-+-+-', '-----++--+-', '-+-+-+-+-+-', '-+--++-+-+-', '-+-+-+---+-', '--+--+-+-+-', '--+-----+-', '-++-+-+--+-', '+----+---+-']"
48,"Ensalce a Laura el amador toscano
en dulce canto y cítara sonora;
el que viva la amó, muerta la llora,
condense en Beatriz saber cristiano
Con noble voz y aliento sobrehumano,
por cuanto baña el mar y Cintio dora;
haga inmortal el nombre de Eliodora
el divino poeta sevillano
Y respondan las ninfas a su acento
con dulce halago y apacible risa,
del Betis en la plácida ribera:
Que al nombre celestial de mi Belisa
al olvido darían su tormento
Dante, Petrarca y el divino Herrera.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'D', 'C', 'E']","['-+-+---+-+-', '-+-+-+---+-', '--+--++--+-', '-+---+-+-+-', '-+-+-+---+-', '---+-+-+-+-', '+--+-+---+-', '--+--+---+-', '--+--+---+-', '-+-+---+-+-', '-+---+---+-', '-+---+---+-', '--+--+---+-', '+--+--+--+-']"
49,"La vi acercarse triste y lentamente,
envuelta en negra y vaporoso manto
En sus ojos, bañados por el llanto,
brillaba una mirada refulgente.
Llegó hasta mí, me atrajo dulcemente;
y mientras yo me estremecí de espanto
un beso puro, cariñoso y santo
imprimieron sus labios en mi frente
«Soy el dolor, me dijo, ya eres mío
Sufre y bendice el lazo que te oprime
Que si el placer acaba en el hastío,
yo soy del cielo creación sublime;
y te brindo lo amargo lo sombrío ,
lo que conforta el alma y la redime»
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++-+++-+-+-', '-+-+---+-+-', '--+--+---+-', '-++--+---+-', '-+-+++-+-+-', '---++--+-+-', '++-+---+-+-', '--+--+---+-', '+-+++-++-+-', '+--+-+--++-', '---+-+---+-', '++-+---+-+-', '-++--+--+--', '---+-+-+-+-']"
50,"Ni falsos triunfos, ni lisonjas ruines
que halagadoras lleguen a mi oído;
tan sólo el goce del deber cumplido
deben buscar los nobles paladines
Ni huríes de fantásticos jardines
soñados por el árabe dormido;
ni el galardón al vate prometido
por damas de dorados camerines
Las glorias son para quien nada espera,
varios caprichos de la suerte varia
sin realidad ni fama duradera
Quiero sobre mi tumba solitaria
una flor, un jirón de mi bandera
y el eco de una férvida plegaria
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+---+-+-', '---+-+---+-', '++-+---+-+-', '+--+-+---+-', '-+---+---+-', '-+---+---+-', '---+-+---+-', '-+---+---+-', '-+-+---+-+-', '+--+---+-+-', '---+-+---+-', '+----+---+-', '+-++-+---+-', '-+-+-+---+-']"
51,"Es ancha, es larga, es mal formada, es honda,
la nariz de que voy a darte informe
Ancha: no puedes su extensión disforme
recorrer en un día a la redonda
Larga: en las nubes no dirás que esconda
mejor su cumbre el Chimborazo enorme
Mal formada: no es fácil que te forme
símil que a su estructura corresponda
Honda: no lo fue más la hoya romana,
do lanzarse uno solo entre millares
osó con fortaleza sobrehumana
Mas compara por temas singulares
el pueblo a un colmenar cada ventana,
y la llama NARIZ DE COLMENARES
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++++++-+++-', '--+--+++-+-', '+-++---+-+-', '--+-++---+-', '+--+-+-+-+-', '-+-+---+-+-', '+-+-++--++-', '+----+---+-', '+-+++++--+-', '+-++-+---+-', '-+---+---+-', '--+--+---+-', '-++--++--+-', '-++------+-']"
52,"¡ Soy infeliz! Mi pensamiento expira
en brazos de una duda asaz tempana:
¿qué importa a mí la inspiración humana,
si aun ignoro si es cierta o si es mentira?
Yo tengo fe, pero mi fe delira;
tengo pasión, pero pasión mundana...
¡ Ay! yo no sé dónde estaré mañana,
con mi fe, con mi pluma y con mi lira.
Pero, no; si es verdad, Dulce Señora,
que en medio de esta sociedad demente ?
aun amparáis la pequeñez del hombre,
No desdeñéis mi voz que ruega y llora;
dad a mi mano el arpa del creyente,
y muera yo invocando vuestro nombre.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+--+---+-+-', '-+-+-+-+-+-', '++-+---+-+-', '--+-++-+-+-', '++-+---+-+-', '+--+---+-+-', '+++++--+-+-', '--+--+---+-', '--++-++--+-', '-+-+---+++-', '---+---+-+-', '+--+-+-+-+-', '+--+-+---+-', '-+-+-+---+-']"
53,"El beso, como tierna mariposa,
que va de flor a flor volando breve,
de boca a boca desprendido, mueve
sus tenues alas de color de rosa;
es a veces sonrisa cariñosa,
que el dulce gozo sobre el labio llueve,
o lágrima tal vez ardiente y leve,
que del llagado corazón rebosa;
o bien suspiro triste y anhelante,
que da la angustia a la perdida calma;
mas para mí, que gimo delirante,
de amor ornado por la hermosa palma,
es la esencia del alma de mi amante,
que baña las esencias de mi alma.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+---+---+-', '-+-+-+-+-+-', '-+-+---+-+-', '-+-+---+-+-', '+-+--+---+-', '-+-+---+-+-', '-+---+-+-+-', '---+---+-+-', '---+-+---+-', '-+-+---+-+-', '---+-+---+-', '-+-+---+-+-', '+-+--+---+-', '-+---+---+-']"
54,"Deja, que ya es tiempo, en su sosiego
al cuerpo que hasta ahora fatigado,
bástete amor lo que ha por ti pasado
sin valerle jamás justicia o ruego
¿Para qué tratas tú de arderle en fuego
cuando le ha el tiempo y la razón helado,
y cuando tus engaños le han dejado
sordo a tus voces y a tu lumbre ciego?
En sus trabajos y miserias fuiste
rico de sus despojos y contento
y yo también lo fui de sus engaños.
Esos (por darte el alma) Amor me diste
Allá te avén con mis pasados daños,
que a sí lo haré yo con tu escarmiento.
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'E', 'D']","['+--++----+-', '-+-+-+---+-', '+-++-+-+-+-', '--++-+-+-+-', '--++-+-+++-', '--++---+-+-', '-----+-+-+-', '+--+---+-+-', '---+---+-+-', '+----+---+-', '-+-+++---+-', '+--+++-+++-', '-+++---+-+-', '-++++----+-']"
