,content,country-birth,rhyme,met
32,"«¡Gemid, gemid por vuestra infausta suerte,
-truena la voz de Dios desde la altura-
la paz del mundo en negra desventura
vuestra soberbia ingratitud convierte!
Tú, Adán, tú labrarás como más fuerte,
desde hoy la tierra, a tus esfuerzos dura,
y será siempre tu progenie impura
esclava del dolor y de la muerte.
Salid, hasta que en hora venidera,
el pie de una mujer inmaculada
la frente aplaste de la sierpe artera »
Dijo, y blandiendo su fulmínea espada
el ángel del Señor, echólos fuera
del mustio Edén, y les cerró la entrada
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+---+-+-', '+--+-+---+-', '-+-+-+---+-', '---+---+-+-', '+++--+--++-', '-+-+---+-+-', '--++---+-+-', '-+---+---+-', '-+---+---+-', '-++--+---+-', '-+-+---+-+-', '+--+---+-+-', '-+---+-+-+-', '-+-+-+-+-+-']"
33,"Dame, Señor, paciencia en mis apuros;
valor de perdonar a quien me ofenda;
salud igual, de mi trabajo prenda;
resignación para los tiempos duros.
Dame la fe que va con pies seguros
del bien sin gloria por la hermosa senda;
oído humilde que el consejo atienda,
hijos honrados con instintos puros
Esto no más, Señor, es bien que pida,
que oro y honores frágiles no ansío,
y es desear envenenar la vida.
Séame dulce de la muerte el frío,
y viendo en torno a la familia unida,
dame muerte cristiana en lecho mío.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++-+-+---+-', '-+---+---+-', '-+-+---+-+-', '---+---+-+-', '++-+-+-+-+-', '-+-+---+-+-', '+-+---+--+-', '+--+---+-+-', '+-++-+++-+-', '+-+-+--+-+-', '+--+---+-+-', '+++---+--+-', '-+-----+-+-', '+++--+-+-+-']"
34,"¿Será verdad, permitarálo el cielo
que los serenos y hermosos ojos
que dieron dulce fin a mis enojos
den amargo principio al desconsuelo?
¿Será verdad que irresoluble yelo
venga a entibiar del fuego los despojos
con que Amor desterró cuantos antojos
hicieron dura guerra a mi consuelo?
¿Será verdad que el sol resplandeciente
cuya luz alumbraba el alma mía
en tinieblas la deje sepultada?
Verdad será, mas no que eternamente
por más que se a de vos menospreciada
deje de ser mi fe cual ser solía.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'E', 'D']","['-+-+---+-+-', '---+---+-+-', '-+-+-+---+-', '+-+--+---+-', '-+-+---+-+-', '+--+-+---+-', '--+--++--+-', '-+-+-+---+-', '-+-+-+---+-', '--+--+-+-+-', '--+-++---+-', '-+-+-+-+-+-', '-+---+---+-', '+--+-+-+-+-']"
35,"La Sibila ha hablado. Y el clarín de la Fama
canta a los cuatro vientos el legado real:
Tres veces a ti salve, oh perínclita dama,
tan joven y ya tan reina de un imperio oriental.
Han venido de lejos desde el Sur hasta el Norte
y del orto al ocaso de nuestras Filipinas
once damas y doce vasallos a la corte,
que son envidia de Pierrots y Colombinas.
Ungido con el óleo lustral carnavalesco,
a tiempo que yo alzo con aire principesco
la copa del ensueño a lo alto de mi ideal;
Hago votos a Momo por que vos, Soberana,
iniciéis en el reino una paz octaviana,
o una tregua de Dios... ¡ que seáis inmortal!
",0,"['B', 'C', 'B', 'C', 'A', 'D', 'A', 'D', 'E', 'E', 'F', 'G', 'G', 'F']","['--+++----+--+-', '+--+-+---+--+-', '++--++-+-+--+-', '-+--+-+-+-+--+', '+-+--+---+--+-', '--+--+------+-', '+-+--+--+---+-', '-+--+--+----+-', '-+---+--+---+-', '-+--++--+---+-', '-+---+--+---+-', '+-+--+---+--+-', '--+--+-+-+--+-', '+-+--+---+--+-']"
36,"Lejos de los festines mundanales
donde el bullicio, aturde los sentidos
y arrebata la paz a los queridos
blancos y transparentes ideales;
lejos de las perfidias desleales
que del mundo en los senos carcomidos
germinan, cual microbios corrompidos
en el fondo de infectos lodazales;
entre la soledad del aislamiento,
así pretendo consumir la vida;
y que bogue mi alado pensamiento
como la nave en alta mar perdida
que se abandona a la merced del viento
y de su propia suerte se descuida
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-----+---+-', '---+-+---+-', '--+--+---+-', '+----+---+-', '-----+---+-', '--+--+---+-', '-+---+---+-', '--+--+---+-', '-----+---+-', '-+-+---+-+-', '--+--+---+-', '---+-+-+-+-', '---+---+-+-', '---+-+---+-']"
37,"Perfecto Libro, que a la Estampa ha dado
bien entendido Autor, eres confieso,
al Encarnarte, advierto estás impreso,
como al Nacer al mundo, a luz sacado
En la Circuncisión, fuiste cortado,
y al adorarte Reyes miro expreso,
sabios, te leen Rey, Dios Hombre, y eso
tu Autor, con una Estrella ha señalado
Haciendo huyas a Egipto, hizo cubrirte,
para en Jerusalén, después mostrarte
tres días a sus Doctos, y aplaudirte:
A una Columna, quiso rubricarte,
y si en la Cruz, el Título inscribirte,
en el monte Tabor; iluminarte.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['---+---+++-', '+--+-++--+-', '---+-+-+-+-', '---+-+-+-+-', '-----++--+-', '---+++-+-+-', '+-+++-+--+-', '-+-+-++--+-', '-++--++--+-', '-----+-+-+-', '----+---++-', '+--+-+---+-', '---+-+---+-', '--+--+---+-']"
38,"O Caminante, en este mármol breve,
urna funesta, sino excelsa Pira,
cenizas de un Ingenio grande mira,
que ni el olvido a despreciar se atreve.
Más a su Pluma que a su Nido debe,
pues inmortal la emulación le admira,
y la que a lo viral opuesta tira
hoy convencida aclamaciones mueve
Si olvidado de ti su muerte lloras,
imítale en el ser que ha merecido,
repara en que renace a dos Auroras
mírale a mejor luz, reconocido
despreciarás del no vivir las horas,
pues su durar consiste en no haber sido
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['---+-+-+-+-', '+--+---+-+-', '-+-+-+-+-+-', '---+---+-+-', '+--+---+-+-', '---+---+++-', '-----+-+-+-', '+--+---+-+-', '--+--+-+-+-', '-+-+-++--+-', '-+---+-+-+-', '+-+-++---+-', '---+-+-+-+-', '---+-+-+++-']"
39,"Pero aquella mujer inimitable,
de inteligencia grande y poderosa,
justa, noble, pacífica, amorosa,
de conciencia cristiana insuperable;
mi Madre, en fin, la que encontró execrable
la ingratitud y la llamaba odiosa,
¡te hizo siempre justicia, y orgullosa,
te quiso con ternura incomparable!
Yo, ante esta ejecutoria, inmaculada
por proceder de tan excelso origen,
y cuya validez se te ha negado,
siento aliviarse el alma acongojada
de todos los pesares que la afligen
¡y doy gracias a Dios de haberte amado!
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['--+--+---+-', '---+-+---+-', '+-+--+---+-', '--+--+---+-', '-+-+---+-+-', '---+---+-+-', '+-+--+---+-', '++---+---+-', '++---+---+-', '---+-+-+-+-', '-----+-+-+-', '+--+++---+-', '-+---+--++-', '-+--+-++-+-']"
40,"—¡No sufras más! ¡no llores!
Si eres mi esperanza única,
si son tuyas mis flores...
No, no razgues la túnica
de tu espíritu, amigo.
Ausente, sin fortuna,
yo sonaré contigo
en mis noches de luna...
—Sangre y llanto destila
el corazón del vate.
A tu vuelta a Manila
tras el vital embate,
así has dé ser, oh Nhila,
¡para que no té mate!
",0,"['A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'F', 'E', 'F', 'E', 'F']","['++-+++-', '+---++-', '-++--+-', '+++--+-', '--+--+-', '-+---+-', '+--+-+-', '--+--+-', '+-+--+-', '---+-+-', '--+--+-', '---+-+-', '-+++++-', '---+++-']"
41,"Soñaba yo que por la senda hermosa
de la virtud la humanidad corría,
y el sol de la verdad resplandecía
llenando el orbe de su luz radiosa
La torpe envidia, la calumnia odiosa
abaten su poder y bastardía;
y a la voz del progreso se veía
la sociedad aparecer dichosa
Un pueblo sólo es el linaje humano,
triunfa la ilustración, y por su empeño
su templo cierra para siempre Jano.
A tan mágico cuadro y halagüeño,
al arpa de oro le tendí la mano
por cantar tanto bien ¡mas era un sueño!
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+---+-+-', '---+---+-+-', '-+---+---+-', '-+-+---+-+-', '-+-+---+-+-', '-+---+---+-', '--+--+---+-', '---+---+-+-', '++-++--+-+-', '+----+---+-', '-+-+---+-+-', '-++--+---+-', '-+-+-+-+-+-', '--++-++++-']"
42,"Las armas tomó apriesa el esforzado
Quirino, de su hermano mal seguro;
y en la nueva ciudad el primer muro
con la sangre fraterna fue manchado
Primero dividido que fundado
sintió el pueblo en su daño el hierro duro,
presagio cierto del rigor futuro
que amenazaba el disponer del hado
No consintió a sus ojos ver presente
algún igual al ánimo ambicioso;
ni sufrió compañero la corona
Al natural amor venció impaciente
el amor de reinar, más poderoso,
pues a su mismo hermano no perdona
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+--++---+-', '-+---+-+-+-', '--+--+--++-', '--+--+-+-+-', '-+---+---+-', '-++--+-+-+-', '-+-+---+-+-', '---+---+-+-', '+--+-+-+-+-', '-+-+-+---+-', '+-+--+---+-', '---+-+-+-+-', '--+--++--+-', '---+-+-+-+-']"
43,"Mil veces digo, entre los brazos puesto
de Galatea, que es más que el sol hermosa;
luego ella en dulce vista desdeñosa,
me dice: «Tirse mío, no digas esto »
Yo le quiero jurar, y ella de presto,
toda encendida en un color de rosa,
con un beso me impide, y presurosa
busca tapar mi boca con su gesto.
Hágole blanda fuerza por soltarme,
y ella me aprieta más, y dice luego:
«No lo jures, mi bien; que yo te creo »
Con esto de tal fuerza a encadenarme
viene, que amor, presente al dulce juego,
hace que cumpla en todo su deseo
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['++-+---+-+-', '---+++-+-+-', '++-+-+---+-', '++-+--++-+-', '+++--++--+-', '+--+-+-+-+-', '-++-++---+-', '+--+-+---+-', '+--+-+---+-', '+-++-+-+-+-', '+++--+-+++-', '-+--++---+-', '+--+-+-+-+-', '+--+-+---+-']"
44,"Si el verde hermoso de los campos veo,
o el suave aroma del amor aspiro;
si de la fuente los cristales miro
y oigo del ave el plácido gorjeo.
si de espacio en lo infinito leo,
y de tanta luz bella estudio el giro;
su origen busco, su esplendor admiro,
y en contemplar la Creación me empleo
¡Omnipotente Dios, el alma absorta,
te ve grande, sublime, sin segundo,
y encuentra débil y mezquino al hombre;
la inmensidad de tantos cielos corta;
y átomo leve y miserable el mundo
para llevar la cifra de tu nombre!
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+---+-+-', '-+-+---+-+-', '---+---+-+-', '+--+-+---+-', '--+----+-+-', '--+-++-+-+-', '-+-+---+-+-', '---+--++-+-', '----+--+-+-', '+++--+---+-', '-+-+---+-+-', '---+-+-+-+-', '+--+---+-+-', '---+-+---+-']"
45,"Estas lágrimas vivas que corriendo
van publicando lo que el alma calla,
es una diligencia sin pensalla
que está el dolor de su favor haciendo
Quien llora, está atreviéndose y temiendo,
vencido de su pena, por no dalla;
toma el llanto a su cargo el declaralla;
nadie la dice y él la está diciendo.
Vos podréis disfrutar algún suspiro,
sin que yo pierda el nombre de callado,
pues palabra no oiréis de mis enojos.
Pero tendré por fuerza, cuando os miro,
remitido el deciros mi cuidado,
a la lengua del agua de mis ojos.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+-+--+---+-', '+--+---+-+-', '++---+---+-', '-+-+---+-+-', '-+-+-+-+-+-', '-+---+--++-', '+-+--+---+-', '+-++++-+-+-', '+-+--+-+-+-', '--++-+---+-', '--+-++---+-', '---+-+--++-', '--+--++--+-', '--+--+---+-']"
46,"En denuedo alevoso, en campo abierto
cedió sólo a tu imperio soberano
el bruto, que a su rey osó tirano
quitar la monarquía del desierto.
Más al aplauso que al destrozo muerto,
la misma brevedad le halló temprano;
que en las glorias, Felipe, de tu mano
nada menos que admira que el acierto.
La fiera, al real estrago agradecida,
lisonja hizo al morir, y no violencia,
que antes llegó la muerte que la herida.
Y al brazo que ni al orbe es resistencia,
feroz rindiendo la rebelde vida,
muerte no pareció, sino obediencia.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--+--+-+-+-', '-++--+---+-', '-+---+-+-+-', '-+---+---+-', '+--+---+-+-', '-+---+++-+-', '--+--+---+-', '+-+--+---+-', '-+-+-+---+-', '-++--+-+-+-', '+--+-+---+-', '-+--+++--+-', '-+-+---+-+-', '+-+--+---+-']"
47,"En tanto que mece la cuna del niño
y arrulla su sueño con tibia canción,
contempla extasiada la frente de armiño
de aquel pedacito de su corazón
¡Qué locos proyectos cruzan por su mente!
¡Cómo fantasea su amor maternal!
¡Su hijo será un héroe gallardo y valiente,
acaso un artista de fama mundial!
Absorta en su sueño, la madre amorosa
olvida sus largos insomnios de esposa,
sus horas de angustia, su cruel soledad
¡Su injusto abandono, sus noches de olvido,
que al ver la sonrisa del ángel dormido
bendice dichosa su maternidad!
",1,"['A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'E', 'F', 'G', 'G', 'F']","['----+--+--+-', '-+--+--+--+-', '-+--+--+--+-', '-+--+-----+-', '++--+-+---+-', '+---+-+--+-', '+--++--+--+-', '-++-+--+--+-', '-+--+--+--+-', '-+--+--+--+-', '-+--+--+--+-', '-+--+--+--+-', '-+--+--+--+-', '-+--+-----+-']"
48,"¿Me preguntas, pintor, que cómo quiero
que pintes el mirar y la hermosura
de aquellos ojos do el Edén fulgura,
de aquellos ojos por qué vivo y muero?
Copia el fulgor de matinal lucero,
de gacela apacible la dulzura,
de la tórtola amante la ternura,
el brillo del diamante lisonjero.
Los habrás de pintar grandes y vivos
donde luzca la antorcha bendecida
del noble meditar, muy expresivos,
con dulce vaguedad indefinida;
¿quieres darles aún más atractivos
de apasionado amor? dales la vida
",8,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+--+-+-+-', '-+---+---+-', '-+-+-+-+-+-', '-+-+--++-+-', '+--+---+-+-', '--+--+---+-', '--+--+---+-', '-+---+---+-', '--+--++--+-', '--+--+---+-', '-+---++--+-', '-+---+---+-', '+-++-++--+-', '---+-+++-+-']"
49,"De dos tiernas amantes tortolillas,
cautivé con mis brazos una de ellas,
y la otra repitiendo sus querellas,
batió en mi seguimiento sus alillas;
cansada se volvió a las florecillas
donde antes disfrutaron horas bellas,
y acusando en su canto a las estrellas
no picaba la flor, ni las semillas
Apiadado de verla en tal tristura
llevando su dolor de rama en rama,
a la otra desaté la ligadura:
Con que si de esta suerte, Nise, exclama
la tortolilla a quien ausencia apura,
¿qué hará sin verte el racional que te ama?
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-++--+---+-', '--+--+-+-+-', '-+---+---+-', '-+---+---+-', '-+---+---+-', '-+---+-+-+-', '--+--+---+-', '+-+--+---+-', '--+--+++-+-', '-+---+---+-', '-+---+---+-', '---+-+-+-+-', '---+---+-+-', '++-++--+-+-']"
50,"Quisiera ser tu paje favorito
para estrechar tus manos virginales,
y convertir en flor de madrigales
tu corazón más duro que el granito
En mi escudo llevar quisiera escrito
tu nombre, para envidia de rivales,
y el clavel de tus labios sensuales
con un beso de amor, dejar marchito
Romper lanzas quisiera en tus honores,
y alcanzar como premio tus favores,
liberando a mi amor de tus enojos;
y vencido tu orgullo despiadado,
quisiera verme siempre retratado
en los claros zafiros de tus ojos.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['-+-+-+---+-', '---+-+---+-', '---+-+---+-', '---+++---+-', '--+--+-+-+-', '-+---+---+-', '---+--+--+-', '-++--+-+-+-', '-++--+---+-', '--+--+---+-', '--+--+---+-', '--+--+---+-', '-+-+++---+-', '--+--+---+-']"
51,"Aunque en soberbias olas se resuelva
el mar, y conmovida en sus cimientos
gima la tierra, y los contrarios vientos
talen la cumbre en la robusta selva;
aunque la ciega confusión envuelva
en discordia mortal los elementos,
y con nuevas señales y portentos
la máquina estrellada se disuelva,
no desfallece ni se ve oprimido
del varón justo el ánimo constante,
que su mal como ajeno considera;
y en la mayor adversidad sufrido,
la airada suerte con igual semblante
mira seguro y alentado espera
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['---+-+---+-', '-+---+---+-', '+--+---+-+-', '+--+---+-+-', '---+---+-+-', '--+--+---+-', '--+--+---+-', '-+---+---+-', '+--+---+-+-', '--++-+---+-', '--+--+---+-', '---+---+-+-', '-+-+---+-+-', '+--+--+--+-']"
52,"Juntos los dos contemplan desde altiva terraza
a Egipto adormeciéndose bajo un cielo asfixiante,
y hacia Sais y Bubastis corre el río gigante
en torno al negro Delta que sus ondas rechaza.
El invicto soldado, bajo la gran coraza,
cautivo de un ensueño infantil y distante,
siente contra su pecho como tiembla anhelante,
el cuerpo voluptuosos que estrechamente abraza.
Ella desató al viento sus oscuros cabellos
y le ofreció sus labios, de fugaces destellos
una lluvia dorada sus ojos despedían
Inclinóse el ardiente Imperáter romano,
y en esos grandes ojos vio un inmenso océano
donde errantes galeras derrotadas huían
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['+--+-+---+--+-', '-+---+-+-++--+', '--+--+-+-+-+-', '---+-+---+--+-', '--+--+----+-+-', '-+-+-+--+--+-', '+----+---+--+-', '-+---+--+-+-+-', '+---++---+--+-', '-+-+-+---+--+-', '+-+--+--+---+-', '--+--+--+--+-', '-+-+-+-+-+-+-', '--+--+---+-+-']"
53,"Como si amor por sí, Filis, no fuera
bastante a ejercitar mi sufrimiento,
la malicia con ímpetu violento
en hacerme infeliz también se esmera
Vierte la envidia su ponzoña fiera,
atosigando el alma con su aliento,
y la astucia a favor del valimiento
me calumnia, mi bien y me impropera
Todos los males, Filis, mi constancia
podrá vencer; podré con mi paciencia
rendir del hado el proceder injusto
Contrastará al rencor mi tolerancia
pero, ¿quién tendrá, Filis, resistencia
al verte, ay Dios, con el menor disgusto?
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['---+-++-++-', '-+---+---+-', '--+--+---+-', '--++-+-+-+-', '+--+---+-+-', '---+-+---+-', '--+------+-', '+-+--+-+-+-', '+--+-+---+-', '-+-+-+---+-', '-+-+---+-+-', '---+-+---+-', '--+-++---+-', '-+++---+-+-']"
54,"Veloz, si triste, rompe el aire vago,
progre ya Tarcia, por España trueca
cruzada el pecho de sangrienta beca,
llorando canta el miserable estrago.
Almas que escuchan el sonoro halago,
riegan ya fuentes el arena seca
O cielo dijo a quien tan fiero peca,
mal se dilata su debido pago.
El gran Tonante oyó tu oración breve,
y un rayo arroja su furor divino,
con que Aterco y su palacio abrasa.
Pecador olvidado, no te mueve
el duro caso? Pues de tu vecino
un calegón ardiendo está la casa
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+-+-+-+-', '+-++---+-+-', '-+-+---+-+-', '-+-+---+-+-', '+--+---+-+-', '+-++---+-+-', '-+-+--++-+-', '+--+---+-+-', '-+-+-+--++-', '++-+---+-+-', '--+---+--+-', '--+--+-+++-', '-+-+----+-', '+--+-+-+-+-']"
55,"¡Siempre lejos de ti! Siempre, bien mío,
suspirando por ti con hondo anhelo:
siempre soñando el amoroso cielo
y viendo el cielo de mi amor vacío.
En vano, en vano, en la esperanza fío,
que es la esperanza, al fin, pobre consuelo
para el triste mortal que en su desvelo
con el amor faltóle su albedrío
¡Ay! si rompió la caprichosa suerte
el lazo del amor que nos unía,
ya el bien eterno a mi pesar no alcanza
Yazga en el pecho el corazón inerte,
gima por siempre el alma en su agonía
muerta tú ¡qué me importa la esperanza!
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+----+-++-', '--+--+-+-+-', '+--+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '+--+-++--+-', '--+--+---+-', '---+-+---+-', '---+---+-+-', '-+---+-+-+-', '++-+---+++-', '+--+---+-+-', '+--+-+---+-', '+-++++---+-']"
